id/videoId;snippet/channelId;snippet/title;snippet/channelTitle
wHATT1u0iaU;UCwxp3jXrGx6i-X8Iwx4vvQQ;Dark Souls 3 | ??????? ?? ????????? ?? 1:28 [Speedrun by Kvodan];Kvodan Wj
yGd7XNhjyBI;UClNSdNAqetoA97IG9zvscow;Dark Souls 3 LORE: Los Vigilantes del Abismo y las Tumbas Olvidadas - Historia y Teorías;La Caverna del Gamer
QvsMxTyPjf0;UCgNm-trMat6YlTCg6pcL3Ag;DARK SOULS IN ALTRI GIOCHI;GearBlastGaming
-rEJ5-tsbDE;UCmYBTQilY7p8EQ9IsyA3oLw;VALENTINES DAY CARDS • Dark Souls 3 • Ep 5;Cow Chop
o7WKvPeQba8;UCEArja5slNmUXjN2rO7Z3RA;Dark Souls - Did You Know Gaming? ITA feat. Sabaku No Maiku;Orion - Web Dubbing
YS-12VI6UWE;UCE1QIfI8FV152bn1kN34gyQ;Dark Souls - 10 ????? ??????? ?????? ?????.;PoleznyiBes
1PW3KgIXqe4;UChR6awZw5-JQjn20GHwiWpg;Dark Souls 3 ???? • ??? ?? ???????? ?????? ????? / ?????? / Poise / ????? / ?? ??? ?????????;Keradan Bonfire
D_hLPg5zdhw;UCEq19675KJXfZ5kdOubyPYw;Dark Souls 3 - DESAFIO BLINDÃO SOULS || Jogando com Damiani;Damianizando
QshxXM8HiB8;UCHNyWpWmtNIJNpD1idLQSMQ;FANTOZZI in DARK SOULS Prepare to VENGHI edition;Emanuele Campigli (ZeroMic)
Fp_OAvPEgrs;UClNSdNAqetoA97IG9zvscow;Dark Souls 3 LORE: Los Príncipes Lothric y Lorian;La Caverna del Gamer
4hq_FIasojk;UClNSdNAqetoA97IG9zvscow;Dark Souls 3 LORE: Oceiros, El Rey Consumido - Historia y Teorías;La Caverna del Gamer
mPBayGC2xVA;UCcAQJDkK-Xf-YGCGAdAY3Ig;??????????? Dark Souls Prepare To Die Edition — ????? 28: ???? 19: ????? ?????? ???;??????? ????
CPBIFq5suTM;UCCY9Z4jRFaGxMr_tglHV5-w;La Storia del Mondo di DARK SOULS spiegata in 8 minuti;DadoBax - Feel the VideoGames
ZxqMTy8KT34;UCmYBTQilY7p8EQ9IsyA3oLw;CHARACTER CREATION • Dark Souls 3 • Ep 1;Cow Chop
Aq0_S5lhMeg;UCGH4Wx-WL10iB4ZAdewkuDw;Dark Souls III no Baratinho: morrendo, morrendo e morrendo!;Adrenaline
E0iEUSZjoQI;UCcAQJDkK-Xf-YGCGAdAY3Ig;??????????? Dark Souls Prepare To Die Edition — ????? 27: ??????? ????? ???????;??????? ????
syzlQTpmZ_c;UCuKweXt85_48rxbd94Un3oQ;"""Phenrir II"", Dark Souls III Blind Run - L'Anima della Scoperta III [33]";Sabaku no Maiku
3-BdB-6ACK8;UClNSdNAqetoA97IG9zvscow;Dark Souls 3 LORE: Aldrich, el Devoradioses - Historia y Teorías;La Caverna del Gamer
GDvY7Y5TXHg;UCQvTDmHza8erxZqDkjQ4bQQ;[1/4] Dark Souls II mit Gregor, Sia und Bruugar | Speedrundale | 14.05.2016;Rocket Beans TV
aa-J1sARL2o;UCNvzD7Z-g64bPXxGzaQaa4g;Top 10 Dark Souls Facts You Probably Didn't Know;gameranx
zjsNPbDBC70;UCY7wa5woa8URPSxIO9eGCBQ;DARK SOULS™ III - Utiliser la force de l'ennemi contre lui-même !;psykomatik
FKKXYLYouXg;UClKcIC_cHc96uC1JOC72Wyg;DARK SOULS 3 ?????? ?????????. ???? ??? ????????;AstronautPLAY
glsTlLaPP2U;UCIp9MlCopTE2SQE5K8bScVg;Dark Souls 3 - LORE / HISTORIA - Principes LOTHRIC & LORIAN - Maldição e Destino;CharleZ BronsoN
Sr_i774sJmc;UCY-aY6fAqJauPWfxZ7HTZig;??? ?*?????? Bonfire! (Dark Souls 3 #2);2J Games
tEgdYOKsI_k;UCrj4FIhpPWUpysa55fzA-2g;Top 10 - Jefes de Dark Souls III ( CrossTop );XOver TV
j-SsH6hTEc4;UCP9D9cyFUX6WYTNxbgGDeCA;Dark Souls 3 - 10 ??????, ??????? ?? ????? ?? ?????;Likoris
QWq6JdWtnQo;UC6scQH5jmzTnrRlfb1QsJfw;LEMMiNO 10??? ???? ???? Top 10 Fact - Dark Souls;????
L_VcumT7QuY;UCyS4xQE6DK4_p3qXQwJQAyA;Dark Souls - Did You Know Gaming? Feat. LEMMiNO;DidYouKnowGaming?
smJeNfTREcA;UCcn4xLviOE7mYVui13YWvRQ;[ThePruld] ???????? ?????? [??????? Dark Souls];?????????? ???
4JAQ0aZeUtc;UCIIbX7299ioJmJguUKBJdGw;Dark Souls III - Guia Completo #02 - Grande Muralha de Lothric;Tiops
Jj2kfQaD3hA;UCeB1xgbJYCsHkWk2aKurUDA;Leyendas de Lothric ? El lore de Dark souls 3 (Santuario del enlace y Ludex Gundyr);BitielAventura
Kwa-gvDWLfM;UCIp9MlCopTE2SQE5K8bScVg;Dark Souls 3 - HAWKWOOD - COMO SE TRANSFORMAR EM DRAGÃO! - QUEST COMPLETA (C/ COMENTARIO);CharleZ BronsoN
EqdbB82mdPI;UC6YeDetDZC_9YMGQ5CmtfGQ;Dark Souls III: Ciao Darwin Edition;RedDeadPanda
